hotels_id,check_in,check_out,Room Name,Rate Name,Number of Guests,Cancellation Policy,Price,Currency,Top Deal
18482,2024-07-14,2024-07-15,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 13, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",673.14,AUD,True
18482,2024-07-15,2024-07-16,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",386.80,AUD,True
18482,2024-07-15,2024-07-16,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",429.78,AUD,True
18482,2024-07-15,2024-07-16,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",438.58,AUD,True
18482,2024-07-15,2024-07-16,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",481.56,AUD,True
18482,2024-07-15,2024-07-16,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",371.26,AUD,True
18482,2024-07-15,2024-07-16,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",412.52,AUD,True
18482,2024-07-15,2024-07-16,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",423.05,AUD,True
18482,2024-07-15,2024-07-16,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",464.29,AUD,True
18482,2024-07-15,2024-07-16,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",309.13,AUD,True
18482,2024-07-15,2024-07-16,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",343.47,AUD,True
18482,2024-07-15,2024-07-16,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",360.90,AUD,True
18482,2024-07-15,2024-07-16,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",395.26,AUD,True
18482,2024-07-15,2024-07-16,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",340.20,AUD,True
18482,2024-07-15,2024-07-16,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",378.00,AUD,True
18482,2024-07-15,2024-07-16,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",391.98,AUD,True
18482,2024-07-15,2024-07-16,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",429.78,AUD,True
18482,2024-07-15,2024-07-16,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",271.85,AUD,True
18482,2024-07-15,2024-07-16,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",302.05,AUD,True
18482,2024-07-15,2024-07-16,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",323.62,AUD,True
18482,2024-07-15,2024-07-16,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",353.83,AUD,True
18482,2024-07-15,2024-07-16,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",495.54,AUD,True
18482,2024-07-15,2024-07-16,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 03, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",547.32,AUD,True
18482,2024-07-15,2024-07-16,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",550.60,AUD,True
18482,2024-07-15,2024-07-16,"Triple Room, 1 Double Bed",,3,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 14, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",602.37,AUD,True
18482,2024-07-16,2024-07-17,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 04, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",450.49,AUD,True
18482,2024-07-16,2024-07-17,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 15, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-16,2024-07-17,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 04, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",502.26,AUD,True
18482,2024-07-16,2024-07-17,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 15, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",552.32,AUD,True
18482,2024-07-16,2024-07-17,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 04, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",434.96,AUD,True
18482,2024-07-16,2024-07-17,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 15, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",483.28,AUD,True
18482,2024-07-16,2024-07-17,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 04, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",486.73,AUD,True
18482,2024-07-16,2024-07-17,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 15, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",535.07,AUD,True
18482,2024-07-16,2024-07-17,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 04, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",372.81,AUD,True
18482,2024-07-16,2024-07-17,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 15, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",414.24,AUD,True
18482,2024-07-16,2024-07-17,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 04, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",424.61,AUD,True
18482,2024-07-16,2024-07-17,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 15, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",466.02,AUD,True
18482,2024-07-16,2024-07-17,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 04, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",403.89,AUD,True
18482,2024-07-16,2024-07-17,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 15, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",448.76,AUD,True
18482,2024-07-16,2024-07-17,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 04, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",455.66,AUD,True
18482,2024-07-16,2024-07-17,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 15, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-16,2024-07-17,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 04, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",335.54,AUD,True
18482,2024-07-16,2024-07-17,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 15, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",372.81,AUD,True
18482,2024-07-16,2024-07-17,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 04, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",387.32,AUD,True
18482,2024-07-16,2024-07-17,Double Room (Compact),,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 15, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",424.61,AUD,True
18482,2024-07-17,2024-07-18,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 05, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",466.02,AUD,True
18482,2024-07-17,2024-07-18,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 16, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",517.81,AUD,True
18482,2024-07-17,2024-07-18,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 05, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",517.81,AUD,True
18482,2024-07-17,2024-07-18,Club Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 16, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",569.58,AUD,True
18482,2024-07-17,2024-07-18,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 05, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",450.49,AUD,True
18482,2024-07-17,2024-07-18,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 16, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",500.55,AUD,True
18482,2024-07-17,2024-07-18,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 05, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",502.26,AUD,True
18482,2024-07-17,2024-07-18,Club Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 16, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",552.32,AUD,True
18482,2024-07-17,2024-07-18,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 05, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",388.35,AUD,True
18482,2024-07-17,2024-07-18,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 16, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",431.51,AUD,True
18482,2024-07-17,2024-07-18,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 05, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",440.13,AUD,True
18482,2024-07-17,2024-07-18,Deluxe Double Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 16, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",483.28,AUD,True
18482,2024-07-17,2024-07-18,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 23:00 (GMT+01:00) on Jun 05, 2024 are subject to a 100% cost of stay penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",419.41,AUD,True
18482,2024-07-17,2024-07-18,Deluxe Twin Room,,2,"This property imposes the following penalties to its customers that Qantas Hotels is required to pass on: Cancellations or changes made after 14:00 (GMT+01:00) on Jul 16, 2024 are subject to a 1 night room & tax penalty. If you fail to check-in for this reservation, or if you cancel or change this reservation after check-in, you may incur penalty charges at the discretion of the property of up to 100% of the booking value. If you redeem Qantas Points or a Qantas Voucher please refer to the relevant Important Information and Terms & Conditions on the checkout page.",466.02,AUD,True
